3.100971699345569377e-01,9.234723496550223398e-01,6.330275647997392063e-01,1.678281565985776103e-01,2.540590923104347754e-01,8.665535847024082861e-01,5.197173832811958771e-01,5.135556563277590136e-01,4.134160280343417426e-01,5.330699986661004974e-01
1.403652471281860784e-02,2.410507556658632311e-01,2.015173614230035271e-01,4.699125846386409400e-01,4.989806615925146405e-01,6.500249364961329102e-01,5.383505778222587024e-01,8.288349795914838891e-01,8.375213136801465952e-01,4.447716348130731356e-01
2.281123012168686792e-01,3.432262595942484618e-01,9.590468860892554792e-01,2.492748824031343069e-01,7.588424277657708217e-01,6.456640761730978451e-01,7.946557757121063270e-01,3.971240676997356833e-01,8.782732700070897680e-01,6.542463622545540147e-01
6.074813077536381778e-01,7.690413858632538791e-02,9.811792111376231862e-01,0.000000000000000000e+00,5.097558229696862453e-01,6.375239572390678511e-01,2.662872673088209283e-02,2.376841135769239832e-01,1.137571003115645379e-01,3.813976485247418946e-01
4.452001685833426037e-01,3.712910659441960859e-01,5.530794062813526590e-01,1.449615674429062528e-01,5.270350237176875119e-01,6.537406085615301565e-01,2.884715986183405412e-01,9.565554640950016951e-01,6.934084775080374685e-01,2.184289307147214421e-01
5.113922080786429403e-01,2.402063735750731843e-01,1.406731627320676192e-01,4.200216194173300721e-02,8.438943811278791785e-01,6.868128733427462107e-01,7.072431094813818042e-01,6.570661556678142334e-01,7.190716723402151844e-01,9.659037583942881033e-01
1.844213288691923247e-02,0.000000000000000000e+00,2.792706543002631547e-01,6.807600606614030991e-02,2.757263697108105482e-01,9.847263837477021609e-01,5.770445180664809381e-01,8.919840930648080812e-01,4.066463063947322598e-01,8.832057253387790574e-01
5.006916322142060949e-01,1.000342636728018819e-02,1.322250005671991024e-01,3.474665070126391891e-02,3.263964748891395873e-01,1.751760342684360525e-02,5.801692471383225191e-01,4.756620384908816224e-01,4.988327197009853609e-01,4.203101499329641721e-01
5.850152210184402790e-01,6.934197198140525931e-01,4.671913371229359235e-01,9.654636227773414348e-01,4.414504223288537310e-01,2.445672147675047592e-01,9.383074433698821437e-01,3.673122949048269748e-01,5.613380004455800210e-01,5.585015585786966552e-01
5.543738324751871227e-01,6.277992354149449783e-01,1.279142503495194795e-02,1.587955019657194822e-01,5.065063442579533781e-01,4.850901400391181562e-01,7.916099465398996893e-01,8.155405217431679898e-02,2.317420862045284358e-01,3.339970199473827339e-01
1.005007921197372950e-01,1.591282227660067994e-01,6.293160279389282685e-01,4.373103313274961379e-01,8.561858175985863628e-01,9.523126937312353935e-01,2.429631722848146769e-01,3.013362811544108566e-01,5.466406626129854951e-01,7.961646364354384442e-01
8.403047908656955389e-01,8.573699079325144412e-01,4.215881849899368872e-01,2.750717660226497663e-01,4.022524539089931683e-01,6.371708406968837890e-01,3.325589061638157817e-01,6.165912444432627426e-01,6.252862089849794414e-01,1.212135883968069872e-01
1.139882072650594824e-01,1.388596392139543334e-01,7.401500230112443290e-01,3.523031523017973177e-01,0.000000000000000000e+00,4.122009102336828823e-01,4.162568981761917697e-01,8.369493515950111595e-01,9.700983196516138607e-01,2.463512835686484936e-02
7.527179239684020917e-01,6.451689587019319161e-01,1.977326744204162615e-02,3.524659570843207690e-01,2.254342802281546487e-01,7.788610947989084154e-01,3.686847155841725954e-01,1.335965741108089133e-01,2.394434793056207100e-01,9.836014025519976833e-01
6.340732655564467191e-01,9.283479526076177102e-02,7.282234027612141114e-01,7.798357491517043938e-01,0.000000000000000000e+00,5.076455213440222991e-01,8.694022492457825768e-01,3.129145585227200987e-01,9.239383924784647650e-01,8.728185859186717854e-01
5.339367976534369342e-01,8.938355985698036577e-01,5.601779218785520875e-01,2.025050427112841389e-01,3.997152665530693261e-01,2.644827062977063159e-01,5.454872629293333608e-01,4.714043639583891110e-02,9.326561794838233999e-01,1.280743467638132960e-01
1.386927958858028553e-01,8.492051669197626662e-01,2.624844636858633118e-01,5.231055314652142130e-01,2.170740811956676508e-01,7.446901931190669233e-02,7.246583655576065430e-01,7.508144805176002468e-01,7.347072111350139156e-01,5.086345205413360659e-01
2.512719523884677231e-01,6.836481556906847112e-01,3.254621057592639310e-01,5.800625362077381775e-01,5.028453353724143815e-01,4.257249440200208679e-01,7.159631174421964006e-02,6.119283828082445753e-01,2.081230699968213832e-02,6.175580442758350080e-02
6.215085002734821451e-01,9.071412363188346983e-01,2.958820899113117076e-01,0.000000000000000000e+00,1.868402099216051604e-01,5.591253076936421040e-01,1.176540470301674496e-01,8.004239889883888459e-01,3.063364175259659095e-01,9.459483757038826823e-01
3.506660817110471978e-02,7.199088192016973586e-01,4.898778316951514222e-01,5.731942354924626226e-01,7.511972694518244120e-01,4.829423496954950434e-01,4.369818853713929308e-01,6.527634767773385915e-01,7.203277408235935209e-01,2.125835874582052976e-01
5.533185726732854359e-01,8.967876475284106141e-02,2.522754106757405523e-01,3.401079744108294056e-01,2.137582814176428314e-01,4.216689306710895702e-01,5.144073199913514749e-01,6.371928637414662200e-01,8.326386227940361096e-01,7.589650162939590716e-01
9.385797924190095731e-01,0.000000000000000000e+00,6.701893464841010006e-01,7.777441765060544299e-01,8.142405280669864354e-01,9.403256951143242892e-01,6.908170121237593442e-01,8.107460594995842262e-01,1.287993001584565589e-01,9.430136714759796979e-01
4.304074594665095455e-01,9.153371879604985661e-01,4.711068883222527780e-03,2.478660538800779856e-01,1.254633595657766443e-01,5.251529289138040513e-01,8.289029806263937816e-01,3.619188049706135724e-01,8.565261835283335401e-01,6.677897520954296784e-01
1.843891127292628107e-01,9.765807987670109824e-01,1.119070883269359662e-01,4.669910106019555807e-01,1.337297521026145075e-01,1.529030703603897479e-01,2.544676063975366276e-01,6.734641171928793524e-01,3.309585032588775455e-01,7.198693434837839800e-02
3.088388803714693376e-01,2.256259167498986806e-01,7.942561952249327373e-02,4.997766617898907748e-01,5.507428009388338763e-01,3.058408980634076957e-01,2.586867066363187639e-01,8.355323094269083428e-03,4.688915762930926379e-01,5.001100297966938335e-01
6.826871658600833781e-01,9.773343149499129634e-01,6.191257953218815002e-01,5.953656293010001210e-01,4.404394040527875864e-01,5.038897584232145954e-01,5.940661746561229917e-01,1.879485186830215648e-01,3.914289480310971236e-01,5.317530331978581604e-01
4.868495240738444640e-01,7.032488996118720914e-01,7.888658369669004911e-01,2.279306811586510606e-01,6.866589846717424672e-01,3.010935611708154269e-01,5.639186569105923974e-01,7.775273351018897605e-01,6.138409335592192040e-01,8.475845369702961207e-01
9.648116489018490061e-01,3.112325945656533310e-01,1.352816304099513922e-01,5.862125263268597175e-01,0.000000000000000000e+00,7.933176578957299441e-01,8.388428506886499436e-01,3.308124755299450270e-01,2.745638267670345023e-01,4.915853677173406266e-01
9.432582009480409146e-01,5.170827480098779683e-01,6.568933251849693455e-01,3.571532408604631836e-01,6.107973701706881364e-01,4.211115383224340869e-01,8.297030584901522454e-01,7.656832882722574007e-01,7.879207218463973872e-01,9.515634877695852006e-03
7.845526789568980641e-01,5.448583299155052018e-01,8.084574741011728571e-01,5.045981095283681439e-01,1.023203510516103726e-01,9.356639999310384370e-01,6.408232486120724047e-01,2.618744101705403060e-01,0.000000000000000000e+00,7.965371731275995293e-01
4.268258805567972658e-01,4.960961357273624972e-01,9.746407527345717359e-01,2.022889291224878316e-01,1.844601980491874238e-01,1.972995683226158592e-01,6.673085974129979725e-01,1.685757699882412808e-01,7.868463015321969234e-01,9.628377376886042560e-01
3.938309560501955797e-01,9.099430800353708326e-02,2.644029462065779490e-01,2.377630070444556598e-01,3.049491813831005094e-01,3.289659513845946681e-01,5.109509012003907724e-01,9.120668011030702571e-02,1.966276208976319162e-01,6.002937016428739891e-01
1.261672050845626288e-02,3.308732902184448044e-01,4.522302066880578564e-01,6.362390208330211960e-01,6.627803906438421988e-01,8.060720001582125094e-02,3.368127138747771254e-01,7.025080648410013673e-01,9.346840258084962993e-01,8.891362105857236742e-01
7.926010163049502788e-01,8.849039653377881454e-01,5.856799072727902900e-01,6.564012195226551771e-01,2.265277657381748466e-01,9.444242750610347681e-01,3.418016288681081094e-01,2.159947885930068034e-01,2.744805366433959448e-01,7.647870837029722146e-01
5.105733111374863853e-01,6.231858616948803276e-01,0.000000000000000000e+00,1.545600395729646026e-01,8.180550495995566607e-01,2.268863963190185240e-01,8.817697575552928546e-01,1.008268273936753223e-01,1.013691890197087886e-01,3.076252552465229551e-01
0.000000000000000000e+00,3.747655167616565364e-01,3.932049373970960549e-01,7.696988120657324850e-02,7.751349527271484963e-01,4.683670124251129718e-01,4.674792943812529633e-01,3.944225317270898534e-01,3.681786923236394782e-01,1.512955177940116247e-01
6.290372605899537950e-01,3.361325663598232483e-01,2.267176372969233467e-01,1.721084074792108010e-01,2.936309239587583941e-01,7.223248126015514581e-01,7.814964838552790338e-01,7.108112654445379874e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.557623014910101800e-01,4.854223733413224329e-01,5.847941615859345577e-01,7.062979574183307907e-01,1.427921936675357051e-01,8.548663490379116991e-01,1.721967433048245399e-01,6.034003177170180754e-01,6.275841226057123912e-01,7.743666096968065959e-01
8.507453546953761547e-01,7.425494690230398376e-02,6.580375804282450058e-01,9.039454539395659627e-02,3.012599747399238859e-01,5.090520379406722196e-01,4.320588630252715778e-01,2.699499579346335554e-01,8.363493088238929674e-02,7.653066485941141250e-01
5.234780122129610858e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.606768114035409867e-01,4.381718393904266984e-01,7.543523397957949683e-01,6.168046602456246363e-01,3.971209505961392217e-01,1.073712979569240583e-01,3.674668215181666753e-01
2.852168496373622686e-01,1.024271605640779403e-02,4.047172003521671280e-01,7.762205689564079247e-02,5.371523542192462308e-01,7.141975619236160533e-01,7.663331017558919211e-02,8.808226374275947013e-01,3.576191333178990739e-01,3.547436586545584802e-01
8.754443048475857303e-01,1.329700556174225612e-01,5.757515134090053222e-01,7.762646371306647364e-01,3.489275766778771048e-01,2.260335410393266853e-01,7.029638118343644049e-01,6.338667571829660341e-01,8.794873958207848341e-01,2.375872854874397366e-01
9.227053802222976442e-01,2.332242379968799406e-01,4.924432759316517139e-01,3.405765365939957268e-01,4.945118533811317385e-01,8.152318599944995414e-01,2.218876677773328268e-02,6.824563162530776772e-01,2.489458583626446841e-01,3.616763863801232826e-01
6.316111649436387254e-02,4.865156095543489712e-01,6.603550138266777170e-01,1.993782871221637387e-01,3.114050131510454067e-01,7.412903371940030572e-01,6.796166372894409946e-01,2.653223466940410891e-01,0.000000000000000000e+00,5.844940920153946819e-03
7.622650532142756230e-01,6.252543167992551387e-01,4.650367289778520874e-01,3.796100682475272992e-01,2.500467053706747090e-04,0.000000000000000000e+00,5.839869824069416904e-01,0.000000000000000000e+00,4.263196170726819001e-01,4.102675304348959440e-01
4.140870517273570819e-03,8.464518923006718598e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.616895966474296842e-01,2.090932852315225132e-01,8.735085036766681021e-01,1.433602837117371742e-01,1.825791607356189450e-01,7.534347455130960824e-01
3.878367602414535820e-01,9.597831916929348006e-01,8.941412363149313647e-01,9.021370234335408522e-01,8.951932410311187471e-01,3.417653655278761748e-01,6.064205311684867095e-01,9.319790269019428974e-01,5.702600837602010003e-02,6.690282361256540966e-01
4.535199895889001631e-01,5.539253356733437883e-01,3.274412018167599525e-01,5.770378116757225728e-02,9.554106112198829104e-01,6.749132511652606858e-01,8.168223028085697113e-01,8.112053275155376442e-01,5.835360768317287006e-01,4.394840481842807733e-01
4.368304932068924340e-01,3.185434019157354357e-01,4.309863818985845141e-01,4.953814203696225160e-01,8.958027052258095146e-01,9.070273993720633365e-01,1.942175866771984061e-01,1.569702606892119379e-01,1.625808656841322697e-01,6.585778100511179012e-02
1.207736323642688153e-01,9.791112337427079204e-01,2.424796591446427285e-01,3.284432473003395248e-01,5.767883370810816812e-01,1.120764725613853652e-01,1.883721593223419422e-01,1.489365450299943439e-01,7.101559718276961863e-01,2.978078087021704956e-01
7.007353451014569634e-01,3.667231545986536501e-02,2.720448062653584298e-01,1.839645718095614668e-01,4.232556486590237088e-01,0.000000000000000000e+00,4.678503995363110513e-02,2.430848801072024445e-01,2.508300189235480038e-01,3.524282585228695197e-01
4.584057838946454799e-01,2.749978248391429236e-01,4.581558064146192266e-01,7.186728762367121659e-01,2.948886367260723507e-01,3.995315751941365678e-01,6.990565725027382549e-03,8.257578676649732774e-01,3.804738015676127905e-01,5.119595994386655358e-01
6.486415589113952995e-01,4.546791381471763094e-01,5.760511547872549931e-01,5.806374563178423598e-01,7.963402871646643177e-01,9.104519518525723276e-01,3.576635285299993305e-01,8.632707195872801886e-01,8.412996486049836298e-01,2.955815689168896920e-01
4.410684742218843879e-01,0.000000000000000000e+00,4.401824859800219647e-01,7.420770523891844217e-01,2.360493637557287416e-01,4.940793264901328918e-02,1.942701144178940464e-01,6.924427823900977108e-01,9.233409431153041247e-01,4.693624345489182947e-01
6.914768532123705125e-01,6.168135111351968902e-01,4.906081342681650054e-02,6.491499517271493991e-01,1.038588907976738529e-01,3.889853220278262080e-01,5.835312378744946793e-01,3.861452580149924985e-01,8.725474070725334208e-01,2.072576708645249566e-01
6.382226306127295468e-01,7.963329563094586616e-01,5.025844498303969621e-01,5.938940055067576385e-01,8.128446278629353206e-02,6.780581533653202986e-02,9.668995633115028410e-01,3.758026028230821991e-01,8.502284878923391798e-01,5.100475579336338772e-02
7.622110867429028325e-01,1.683975316572161873e-01,6.984063906311949177e-02,2.660375373124453380e-01,1.715918266784201007e-01,7.728907854420126178e-01,2.596689253200245018e-01,9.434525254319148235e-01,5.088295204072564859e-01,3.782870647546250353e-01
1.860912317057575871e-01,3.210243980340398151e-01,6.274073672690928805e-02,6.518528014537523507e-01,5.462704495090023871e-01,1.907156736509461603e-01,5.129765685600242708e-01,4.081998761713994672e-01,2.202314105153174370e-02,1.805181076231407999e-01
5.997794923512785870e-01,8.521169297787688501e-01,2.055722955516322004e-01,7.097841313246808399e-03,1.419139719681713693e-02,3.664870888584159103e-01,4.803447796073221365e-01,7.938171227112158501e-01,5.987583804635970841e-01,4.820563999904723951e-01
5.489786501120934581e-01,5.811036860195973874e-01,9.423040506090305524e-01,1.881446909115920274e-01,4.339309104967556396e-01,9.063434920998558741e-01,8.275421337289261547e-01,8.882089435645773579e-01,4.183811104824791127e-01,6.346846172865466817e-01
7.269941168993149239e-01,5.012179232015503971e-02,2.139983868195073982e-02,4.474338815389862500e-02,3.767908598628376682e-01,9.705688649587218553e-01,3.731591224400577778e-01,3.630697393776995407e-01,4.953462728733746823e-01,5.719400165204907571e-01
2.905706977553061676e-02,7.803844933077604962e-01,4.436020898610318342e-01,6.759780945085436255e-01,5.799363126851928563e-01,7.822237438839236834e-01,8.914310697450071874e-01,8.852646164085489211e-01,2.020835813227634947e-01,9.328949736140392801e-01
6.274015739107594580e-01,2.171981449618824167e-01,3.409520338214034885e-01,6.312947019484081192e-03,1.971636907518029280e-01,4.467780739532403178e-01,8.375353168756757283e-01,6.442655009883838657e-01,4.024048948480291044e-01,4.592077307770404682e-01
5.003813779684711527e-01,4.678253510015199512e-01,4.999235681820853316e-01,1.068136587359895806e-01,1.308025819177440763e-01,6.815456963472744656e-01,6.551955124892053783e-01,4.906229279983566061e-01,5.780451730589970527e-01,8.121222387169984014e-01
9.112740562720038628e-01,9.383076842373945237e-01,9.483741502598934670e-01,4.724142516059248037e-02,3.836334393370594009e-01,3.249779672206523085e-01,8.881111514266357698e-01,2.055549639832029152e-01,9.436741710688910656e-01,5.712751789208366793e-01
6.532606243244813982e-01,4.662443645401568859e-01,6.747773077092920069e-01,1.512362080518673546e-01,2.125090195426919126e-01,4.857566942067330085e-01,4.889848962264274901e-01,6.704700357835169378e-01,7.890375458437027811e-01,6.178876146095494404e-01
7.434243771786362975e-01,6.653207066366645384e-01,4.868296101242515772e-01,4.697307761244609581e-01,2.302385729383445989e-01,0.000000000000000000e+00,4.187071902245375066e-01,5.612368051614377018e-01,6.408380277046440421e-01,9.177257786071657542e-01
8.534834031189088011e-01,2.637476552206495795e-01,1.707587159904240537e-02,6.934925563190462716e-01,8.541851337960038038e-02,3.606617847168315794e-01,3.239313789041144975e-01,3.616334602729468495e-01,9.276079326254484947e-01,4.324814671229634255e-01
3.690297862912955140e-01,9.214136497324930675e-01,4.950865389329287547e-01,7.200508363996005468e-01,9.300616993323495008e-01,3.352750642443974027e-01,6.137477916492052321e-01,8.668097623964335918e-01,1.437334822435657744e-01,7.159664773982437058e-01
9.628737690000347405e-01,8.724508945194708875e-01,7.568511613246787784e-01,4.660833182947543007e-01,8.700572497882707035e-01,5.681778671153876470e-01,2.932293579470690928e-02,9.400981087443066597e-01,7.195086105787834585e-01,7.386441597579154195e-01
5.775092550313358775e-01,9.868874153353700551e-01,1.574505505527756255e-01,1.112258468274174433e-01,4.236954329854659695e-01,1.651577311754618971e-01,2.030805269916410305e-01,1.840946560543003929e-01,6.536877291088142305e-01,6.460621256577288030e-01
3.383737992241009906e-01,6.187456242868791811e-01,5.780344888744368692e-01,8.839379665209549097e-01,9.502615188684885306e-01,6.073430946202489356e-01,3.331640261581616524e-01,0.000000000000000000e+00,4.973961580326758947e-01,9.180081629203358240e-01
6.928280826848559615e-01,1.248454292610004512e-01,5.426693821141831409e-01,6.353280521288717786e-01,5.953602243344325862e-01,3.482220247498724053e-01,7.086471223726223956e-01,3.077630838367360622e-01,1.740151414218956694e-01,2.784432377136014658e-01
4.081190566167161027e-01,8.981528519842333358e-01,2.589289466570114939e-01,1.534245379905978535e-01,1.675210971613828037e-01,4.114574460662637212e-02,3.621788115245153650e-01,7.604818540901917556e-01,8.351896959635595197e-01,6.383769602939354249e-01
1.058545809397386794e-01,5.508773998101749170e-01,6.123816146589927678e-01,9.080934716548266783e-01,7.560505107216801690e-01,3.267359294669032743e-01,2.202278448540306299e-01,6.054145449444328086e-01,2.183515942922914232e-01,5.313758616887551689e-01
4.181564248525165839e-01,5.503788564068223810e-01,8.875779464521697804e-02,8.671893553340126459e-01,5.239898212160311042e-01,3.928333085852271922e-01,4.539030976561030939e-01,1.995681489909882644e-01,2.471017024232132764e-01,1.756991994167443893e-01
7.562264909388166645e-01,2.695211105710600408e-01,6.792558219591383617e-01,5.635925326475085262e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.658923959524525316e-01,1.733171640772957489e-01
2.312365768042211681e-02,2.528309022484913349e-02,3.788709805654655316e-01,0.000000000000000000e+00,9.221989056713596478e-01,6.377860430206002684e-01,6.500572848901072787e-01,7.052244287201509150e-03,6.154474034065214871e-01,6.833575685658611620e-01
