1.97E-01,8.04E-01,0.00E+00,8.77E-01,4.11E-01,4.59E-01,3.46E-01,3.90E-01,4.21E-01,1.12E-01,7.48E-01,9.03E-01,7.49E-01,6.18E-01,8.69E-01,2.97E-01,7.14E-01,3.86E-01,3.63E-01,5.50E-01,4.76E-13,0.000333117,3.58E-12,2.27E-12,6.79E-06,3.68E-12,8.06E-05,1.06E-11,2.20E-12,4.52E-09,9.78E-12,8.64E-14,5.23E-12,2.47E-12,2.33E-10,1.44E-11,7.37E-10,1.58E-13,0,0,0.05262191,0.25391284,-0.3082016,-0.043605212,-0.5073144,0.28861684,-0.47931036,0.22415538,-0.34931594,0.30528063
9.68E-01,6.45E-01,3.05E-01,1.12E-01,8.73E-02,7.70E-01,5.38E-01,7.29E-01,8.68E-01,6.64E-01,8.58E-01,6.75E-01,9.62E-01,8.29E-01,4.51E-01,1.44E-01,5.67E-01,3.87E-01,5.81E-01,2.49E-01,3.00E-14,6.07E-08,1.56E-13,1.10E-13,5.60E-07,1.55E-13,1.25E-07,5.49E-13,5.55E-15,9.51E-10,1.07E-13,6.32E-16,1.61E-12,9.85E-14,5.28E-13,2.65E-14,1.95E-11,9.16E-16,5.16E-14,0,-0.19148435,-0.2100049,-0.39158583,-0.36031795,0.20394537,0.35113347,0.09596987,0.4555625,-0.30658853,-0.40053815
2.32E-01,3.69E-01,1.69E-01,5.20E-01,4.48E-01,1.27E-01,6.72E-01,8.96E-01,2.78E-01,7.69E-03,2.81E-01,7.67E-01,3.53E-01,1.92E-01,4.71E-02,5.71E-01,2.05E-01,8.40E-01,8.63E-01,7.75E-01,3.27E-14,3.21E-07,4.58E-13,3.16E-13,0.000200841,4.59E-13,3.97E-07,2.65E-12,1.59E-14,1.09E-08,4.08E-13,2.75E-15,2.01E-12,2.76E-13,7.67E-12,4.37E-13,7.28E-11,4.95E-15,6.83E-14,0,0.19065739,-0.40328863,0.002794754,-0.25739416,-0.04204485,-0.5960035,0.21657167,0.20802703,-0.25286812,-0.4729055
2.89E-01,4.69E-01,7.03E-02,7.81E-01,3.73E-01,3.98E-01,3.31E-01,9.06E-01,8.47E-01,9.19E-02,4.89E-01,8.42E-01,6.62E-01,5.53E-01,5.85E-01,6.97E-01,5.69E-01,4.71E-01,6.16E-01,6.02E-01,7.26E-14,6.90E-07,4.13E-13,3.10E-13,8.99E-06,5.52E-13,3.13E-07,4.13E-12,2.13E-12,1.47E-09,1.09E-11,1.52E-14,9.42E-13,2.59E-13,1.19E-09,7.49E-11,8.94E-11,1.16E-15,1.53E-13,0,0.1510887,-0.087422624,-0.44754362,0.26668724,-0.36069775,-0.30685365,0.019445827,0.19814587,-0.49316886,0.4370291
6.01E-01,2.92E-01,8.66E-01,8.76E-01,8.48E-01,5.95E-01,2.25E-01,7.26E-01,5.85E-01,2.96E-01,2.80E-01,8.50E-01,9.47E-01,8.04E-01,9.49E-02,5.91E-01,4.68E-01,3.57E-01,5.57E-01,6.63E-01,5.98E-12,3.69E-06,5.05E-12,3.95E-12,0.000185944,8.02E-12,1.49E-06,2.48E-12,6.03E-13,1.33E-08,2.32E-10,1.66E-13,6.77E-12,3.03E-12,2.61E-08,1.63E-09,7.58E-10,0,9.71E-13,4.46E-11,0,0,0,0,0,0,0,0,0,0
2.66E-01,3.41E-01,8.73E-01,7.12E-01,6.62E-01,6.89E-01,5.33E-01,7.01E-01,3.48E-01,3.49E-01,1.53E-01,6.50E-01,9.16E-01,5.27E-01,5.77E-01,7.34E-01,9.15E-01,8.94E-01,1.01E-01,5.20E-01,8.30E-14,3.24E-09,6.20E-14,1.21E-14,6.94E-08,8.21E-15,5.54E-09,9.07E-13,1.87E-15,3.75E-11,1.84E-14,1.80E-16,2.64E-14,7.17E-15,1.25E-12,1.73E-13,1.92E-12,0,5.43E-12,0,0.35624287,0.42623225,-0.15262564,-0.36666578,0.4288928,0.31056556,-0.09208893,0.077178404,0.38655162,0.29903126
3.36E-01,6.14E-01,1.79E-01,4.29E-01,2.04E-02,9.07E-03,4.55E-01,9.78E-01,9.72E-01,7.70E-01,3.10E-01,3.44E-01,3.55E-01,4.79E-01,9.36E-01,9.08E-03,1.51E-01,2.43E-01,5.17E-01,4.97E-01,1.62E-12,4.63E-08,3.51E-13,1.71E-13,5.61E-06,3.01E-13,8.72E-08,5.89E-13,5.22E-14,8.90E-10,6.97E-12,9.54E-15,5.09E-13,1.50E-13,7.58E-10,5.12E-09,1.68E-11,0,1.46E-13,9.40E-12,-0.1311035,0.62789816,-0.02188604,-0.23924851,0.12062432,0.239589,0.14544499,0.527938,0.0767207,0.39131194
4.05E-01,9.61E-01,8.72E-01,2.63E-02,5.95E-01,8.42E-01,3.24E-01,9.40E-01,5.81E-01,6.92E-01,2.48E-01,1.94E-01,3.90E-01,5.82E-01,2.60E-01,1.20E-01,7.49E-01,1.07E-01,8.99E-02,9.69E-01,2.02E-14,2.26E-08,2.83E-11,4.79E-14,3.16E-07,6.92E-14,4.75E-08,6.03E-13,4.00E-14,3.36E-10,5.24E-13,7.39E-16,2.15E-13,1.33E-13,1.89E-11,1.93E-12,9.74E-12,4.22E-17,5.58E-14,1.82E-14,0,0,0,0,0,0,0,0,0,0
1.76E-01,5.84E-01,7.45E-02,6.88E-01,7.02E-01,6.90E-01,2.07E-01,4.66E-01,7.40E-01,4.91E-01,6.83E-03,7.14E-01,4.64E-01,9.68E-02,3.78E-01,7.47E-01,3.46E-05,2.89E-01,9.10E-01,2.70E-01,3.17E-16,1.11E-10,3.05E-14,1.67E-14,4.28E-10,1.22E-16,2.94E-10,3.70E-15,2.23E-16,4.04E-13,8.45E-12,7.93E-16,9.55E-16,9.21E-16,3.81E-14,1.23E-14,3.42E-14,0,4.71E-14,9.07E-16,0,0,0,0,0,0,0,0,0,0
4.78E-01,8.32E-01,4.27E-01,4.72E-01,5.79E-02,5.40E-01,8.96E-01,6.71E-01,8.37E-01,3.89E-01,4.93E-01,5.37E-01,9.43E-01,6.06E-01,7.22E-01,5.85E-01,3.86E-01,4.65E-01,5.89E-01,4.46E-01,6.81E-14,2.11E-08,8.66E-14,3.77E-12,1.43E-08,2.14E-15,5.52E-08,6.69E-13,4.04E-14,7.90E-12,1.90E-09,1.78E-13,1.64E-13,1.75E-13,3.48E-12,2.12E-13,5.32E-12,1.50E-15,1.02E-11,2.03E-13,-0.22673504,0.2692124,-0.5653971,-0.29814392,0.35499883,0.20337193,-0.07311099,-0.124040484,0.5011215,-0.16826753
4.73E-01,4.64E-01,6.10E-01,1.20E-01,6.69E-01,1.68E-01,7.39E-01,6.09E-01,7.28E-01,2.56E-02,6.55E-01,5.31E-01,2.12E-01,2.88E-01,3.17E-01,1.23E-01,8.88E-01,2.40E-01,2.55E-02,4.21E-02,5.19E-14,9.44E-11,1.20E-15,1.19E-13,5.24E-08,1.86E-15,2.02E-10,1.58E-14,4.39E-16,4.86E-12,1.20E-11,2.30E-14,5.49E-15,1.66E-15,7.55E-12,1.97E-10,6.26E-14,0,7.16E-15,8.13E-15,0.2717255,0.36133716,-0.43558252,0.3922787,-0.3448497,-0.11576842,-0.3032632,-0.33805138,-0.23774424,0.23852229
3.88E-01,5.35E-01,9.67E-01,5.68E-01,3.96E-01,4.33E-01,6.80E-01,1.86E-01,9.88E-02,9.60E-01,2.73E-01,7.63E-02,2.90E-01,5.12E-01,2.93E-01,6.87E-01,1.43E-01,8.43E-01,6.77E-01,9.22E-01,2.54E-14,2.33E-12,7.84E-17,6.46E-14,1.52E-09,2.34E-14,3.64E-12,3.91E-14,3.65E-13,1.06E-13,9.42E-13,2.69E-15,2.08E-16,1.09E-16,8.24E-13,3.90E-14,1.86E-13,0,9.47E-16,1.12E-15,0.4607559,0.20521921,0.2937862,-0.27591786,-0.38269535,0.4450221,-0.008722488,0.067814484,-0.23923264,-0.4204052
6.54E-01,4.64E-01,8.93E-02,6.09E-01,4.86E-01,8.90E-01,4.75E-01,3.50E-01,2.18E-01,3.88E-01,9.05E-02,3.70E-01,8.54E-01,2.24E-01,2.22E-01,9.33E-01,5.25E-01,4.80E-03,4.33E-02,0.00E+00,2.62E-15,7.73E-12,3.81E-15,2.72E-13,2.18E-09,1.51E-16,1.89E-11,5.11E-14,3.60E-16,1.26E-13,1.55E-10,4.30E-16,9.81E-17,1.37E-14,4.63E-13,2.80E-14,2.25E-14,0,0,5.05E-15,-0.17186773,0.06670826,0.4297486,-0.25996953,0.14037937,0.3007793,-0.5868217,-0.4365551,-0.08615751,0.2473979
1.87E-04,3.35E-01,3.30E-01,2.53E-01,3.18E-01,6.24E-01,1.33E-01,2.67E-01,2.05E-01,9.01E-01,7.52E-01,6.22E-01,5.29E-01,1.34E-01,9.18E-01,6.19E-01,7.44E-01,9.80E-02,6.44E-02,4.57E-01,4.60E-11,2.56E-09,2.56E-13,1.94E-09,2.07E-08,2.07E-13,4.50E-09,7.48E-13,2.75E-12,1.03E-11,6.93E-10,8.87E-13,4.44E-14,7.90E-14,3.47E-09,1.63E-10,3.87E-11,0,1.60E-13,3.80E-11,-0.2616022,0.075873256,0.20175238,-0.23525248,0.3729805,-0.5193321,-0.1875003,0.41665784,-0.04146417,0.45875937
4.33E-01,6.31E-01,1.91E-01,9.73E-01,6.89E-01,1.16E-01,3.93E-05,3.44E-01,1.44E-01,1.62E-02,6.33E-01,7.77E-01,3.78E-01,1.81E-01,7.65E-02,7.54E-01,5.00E-01,6.56E-01,5.50E-01,3.29E-01,2.76E-13,2.87E-11,1.01E-14,5.89E-12,1.57E-08,8.17E-15,3.22E-11,1.15E-14,2.25E-13,1.23E-12,1.00E-11,6.74E-13,9.97E-16,1.33E-15,7.54E-11,4.39E-12,9.79E-13,0,7.69E-15,1.15E-14,0.086924456,0.73421687,-0.23284572,0.18887675,0.017168598,0.40701324,0.11806734,0.17333053,0.13182048,0.3690033
1.30E-01,1.69E-01,4.43E-01,2.79E-01,4.88E-01,2.56E-01,2.83E-01,1.70E-01,9.43E-02,9.56E-01,4.66E-01,7.78E-01,4.14E-03,1.30E-01,2.12E-01,8.39E-01,9.74E-01,4.28E-01,7.25E-01,2.55E-01,1.86E-15,1.35E-12,2.52E-11,6.86E-14,3.14E-11,1.50E-16,2.76E-12,4.46E-16,2.49E-16,2.00E-14,1.10E-12,5.54E-17,1.76E-17,1.09E-12,1.21E-12,7.13E-14,8.08E-15,0,1.63E-16,9.88E-16,-0.41831693,0.2915581,0.3104831,-0.2050311,-0.38696858,0.3485989,-0.033660956,-0.16700163,-0.4914493,0.24445139
1.73E-01,7.84E-01,7.28E-01,7.85E-01,9.52E-01,5.08E-01,1.75E-01,5.27E-01,8.21E-02,8.49E-01,6.17E-01,7.92E-01,7.33E-01,6.61E-02,3.79E-01,1.37E-01,4.70E-01,7.24E-01,8.60E-01,1.41E-04,1.67E-15,2.73E-13,6.77E-17,7.57E-14,5.24E-11,3.14E-16,2.56E-13,1.63E-16,2.59E-16,4.00E-15,1.36E-13,5.98E-17,7.23E-18,1.54E-17,1.34E-11,6.09E-13,4.74E-15,0,5.95E-16,4.20E-17,0.50526226,-0.23988304,0.40318653,0.46407357,-0.16633657,-0.27357024,0.23227262,0.272299,0.121254295,0.25285196
6.56E-01,3.00E-01,6.05E-01,6.15E-01,5.64E-01,7.78E-01,5.83E-01,4.28E-01,3.01E-01,3.59E-01,8.98E-02,4.04E-01,3.12E-01,5.05E-02,5.41E-01,1.95E-01,2.74E-01,2.41E-01,8.85E-01,7.69E-01,1.43E-14,1.37E-11,1.33E-14,3.93E-13,2.58E-08,1.50E-13,1.23E-11,1.31E-14,2.63E-14,1.48E-12,1.54E-11,5.63E-13,2.11E-16,1.16E-14,1.26E-09,1.10E-10,1.37E-13,0,8.25E-14,1.24E-14,-0.5885733,0.22184718,-0.27036095,0.1104709,0.10548886,-0.24511807,0.026117682,-0.28400478,0.5790018,-0.17683813
2.49E-01,8.56E-01,1.86E-01,3.96E-01,8.53E-01,7.94E-02,9.27E-01,7.07E-01,1.67E-01,9.66E-01,3.34E-01,4.90E-01,7.61E-02,2.11E-01,4.47E-01,2.27E-01,3.56E-01,5.32E-02,5.69E-01,9.62E-01,1.59E-10,1.05E-06,7.16E-10,8.63E-13,2.14E-09,1.07E-12,8.82E-07,5.12E-07,2.06E-11,1.75E-07,3.33E-09,3.07E-12,1.07E-12,8.15E-10,6.89E-08,3.02E-07,5.37E-11,0,1.23E-08,0,0,0,0,0,0,0,0,0,0,0
8.04E-01,2.43E-01,6.94E-01,7.27E-02,6.15E-01,1.60E-01,4.09E-01,5.17E-01,8.29E-01,2.59E-01,1.23E-01,8.43E-02,4.96E-01,3.48E-01,5.57E-01,5.73E-01,9.46E-01,9.31E-02,9.26E-01,2.17E-01,2.31E-11,8.30E-08,9.93E-11,1.71E-10,0.000203563,1.18E-09,7.28E-08,8.55E-11,1.45E-10,1.12E-08,8.37E-08,3.42E-11,6.77E-13,8.60E-12,9.89E-06,6.15E-07,2.98E-10,0,4.23E-10,3.69E-12,0,0,0,0,0,0,0,0,0,0
9.45E-01,8.06E-01,7.20E-01,6.03E-01,1.06E-01,5.01E-01,1.78E-01,9.73E-01,4.11E-01,9.04E-02,5.29E-01,3.23E-01,9.54E-01,8.29E-01,6.20E-01,3.24E-01,1.16E-01,7.66E-02,3.89E-01,5.39E-01,3.95E-16,4.53E-13,1.61E-15,7.26E-16,9.06E-11,4.95E-16,1.08E-12,2.77E-15,2.76E-15,5.81E-15,6.15E-12,3.08E-16,6.70E-18,8.63E-15,4.11E-12,1.24E-11,1.05E-15,0,3.26E-15,2.34E-16,0,0,0,0,0,0,0,0,0,0
4.05E-05,6.38E-01,3.34E-01,3.38E-01,1.92E-01,9.91E-02,4.81E-02,1.79E-01,4.18E-01,2.72E-01,1.54E-01,6.64E-01,5.63E-01,7.84E-01,6.84E-01,5.14E-01,1.88E-01,4.15E-01,3.58E-01,6.90E-01,9.59E-16,1.34E-14,1.61E-15,9.86E-17,1.88E-12,4.77E-17,7.87E-15,3.30E-16,7.40E-16,2.16E-15,1.53E-14,1.76E-16,1.83E-17,2.87E-13,3.18E-13,2.80E-14,1.61E-14,0,6.93E-15,2.83E-15,0,0,0,0,0,0,0,0,0,0
1.96E-01,1.67E-01,8.05E-01,8.94E-01,6.39E-01,6.00E-01,5.99E-01,7.18E-02,9.76E-01,4.96E-01,6.55E-01,7.26E-01,5.17E-01,1.92E-01,9.66E-01,4.85E-01,4.75E-02,5.51E-01,2.31E-01,4.64E-01,3.26E-12,5.42E-12,1.54E-14,3.79E-14,2.08E-10,8.98E-15,3.42E-12,3.91E-13,2.55E-13,9.61E-13,5.76E-12,6.33E-14,6.99E-15,5.46E-14,4.65E-11,1.62E-11,5.96E-12,0,1.01E-11,0,-0.032896236,0.5096062,0.14955544,0.27418792,0.52801126,0.18026058,0.4947918,-0.17295384,-0.102994844,0.21223539
6.10E-01,2.47E-01,9.14E-01,2.67E-01,4.65E-01,7.20E-01,8.19E-01,1.97E-01,7.25E-01,3.55E-01,7.89E-01,2.41E-01,8.90E-01,9.45E-01,8.66E-01,5.98E-01,7.09E-01,4.23E-01,5.65E-01,6.78E-01,3.39E-14,4.79E-13,2.09E-15,1.23E-09,4.47E-12,7.07E-16,6.33E-13,7.28E-15,4.16E-15,4.32E-13,2.10E-13,8.83E-16,3.05E-16,3.45E-16,1.39E-12,2.54E-13,1.60E-12,0,1.07E-14,3.04E-16,0.3104781,0.32160142,0.24011168,-0.20900634,-0.2375975,-0.001860111,-0.28063986,-0.4331596,-0.52015513,-0.32470757
5.29E-01,5.95E-01,5.84E-01,5.53E-01,1.95E-01,4.10E-01,9.30E-01,2.79E-01,1.40E-01,7.50E-01,3.83E-01,2.17E-02,3.56E-01,5.75E-01,4.68E-01,1.13E-01,4.49E-01,7.16E-01,3.35E-01,7.59E-01,4.51E-15,4.33E-14,4.86E-15,1.15E-16,7.66E-13,1.52E-17,6.43E-14,1.18E-15,6.43E-16,5.98E-15,1.64E-13,1.09E-16,6.70E-16,2.27E-15,1.46E-13,3.86E-14,1.68E-14,0,4.62E-15,2.81E-15,-0.02410484,-0.33923134,-0.46677017,-0.33455393,0.5209466,0.12984543,0.3610367,0.2710504,-0.17164534,-0.18170644
4.29E-01,1.25E-01,5.05E-01,8.97E-01,9.14E-01,3.70E-01,2.09E-01,7.73E-01,5.53E-01,8.36E-02,3.13E-01,2.85E-01,5.28E-01,4.15E-01,3.31E-01,6.43E-01,6.73E-03,9.75E-01,6.01E-01,6.46E-01,2.20E-13,8.44E-12,6.06E-15,2.33E-14,5.30E-10,2.79E-15,1.20E-11,8.81E-13,4.98E-13,3.94E-12,1.85E-12,1.62E-14,3.52E-15,1.32E-13,3.82E-11,9.54E-11,3.34E-12,0,3.03E-11,2.45E-14,-0.2834063,-0.45962498,0.24684066,-0.07757349,0.098537035,-0.4773672,-0.09548423,-0.37408027,-0.48348516,-0.14518146
7.48E-01,5.51E-01,2.72E-01,8.87E-01,6.28E-01,7.32E-01,2.47E-01,9.59E-01,6.99E-01,7.68E-01,2.44E-01,7.12E-01,7.25E-02,4.46E-01,4.74E-01,4.43E-01,2.25E-01,6.98E-01,9.36E-01,2.40E-01,1.55E-12,1.15E-09,5.76E-14,1.16E-12,3.30E-08,3.02E-14,2.89E-09,5.33E-12,2.49E-12,2.13E-11,5.82E-10,9.71E-14,6.74E-14,1.46E-13,2.54E-10,1.79E-10,5.22E-11,0,2.07E-11,1.46E-13,-0.42553246,0.40951023,0.28878355,-0.41568378,0.3219316,0.30192512,0.02225976,0.35214224,0.27509174,0.007793224
8.35E-01,3.90E-02,3.73E-01,3.87E-01,4.06E-01,6.12E-05,2.33E-01,1.29E-04,2.54E-01,5.99E-01,8.03E-01,8.17E-01,9.69E-01,1.60E-01,4.57E-01,8.88E-01,4.73E-01,9.53E-01,8.81E-01,5.09E-02,3.40E-10,1.24E-11,7.07E-16,4.01E-15,1.57E-10,5.10E-13,2.33E-11,1.18E-12,2.01E-11,9.79E-12,1.45E-13,4.95E-12,3.92E-15,1.11E-13,1.67E-12,1.56E-12,3.11E-11,0,1.95E-13,2.59E-14,-0.5405413,0.32164842,0.52968025,0.058007177,-0.037179094,0.38660342,0.1991062,0.25095373,-0.25830045,0.015707046
3.24E-02,7.99E-01,4.98E-01,5.05E-01,6.24E-02,8.08E-01,7.35E-02,1.17E-01,7.18E-02,2.27E-01,7.19E-01,8.19E-01,4.81E-01,2.06E-01,6.90E-01,1.12E-01,9.73E-01,4.56E-03,8.22E-01,8.27E-02,5.23E-15,7.86E-14,1.73E-17,6.57E-17,2.59E-12,8.46E-18,9.61E-14,1.05E-14,3.27E-15,1.77E-14,3.55E-15,6.94E-17,6.29E-18,2.26E-17,1.47E-13,1.03E-14,4.83E-15,0,2.78E-15,7.01E-17,0.109504074,0.24942425,0.33998418,0.39134488,0.32658166,0.09085384,-0.29706687,-0.43156356,-0.30907813,-0.41487473
4.79E-01,3.81E-01,8.77E-01,3.47E-01,3.82E-01,5.06E-01,8.51E-01,7.08E-01,3.10E-01,7.58E-01,1.32E-01,6.80E-01,1.91E-01,1.44E-01,2.47E-01,5.57E-01,4.67E-01,1.02E-01,4.84E-01,5.17E-02,1.66E-15,5.37E-12,2.21E-16,1.66E-16,6.20E-11,1.61E-17,6.71E-12,3.87E-12,8.36E-14,1.78E-12,8.42E-15,9.26E-15,3.79E-17,3.61E-16,4.41E-13,1.27E-12,3.13E-15,0,1.10E-13,2.59E-15,0.3088274,0.2987672,-0.21258283,-0.4885116,0.29115632,-0.40907824,0.010985829,0.21178406,0.2585396,0.40938458
5.13E-01,5.42E-01,1.96E-01,2.37E-01,6.12E-01,5.19E-01,7.56E-01,2.38E-01,6.35E-01,3.69E-01,9.26E-01,1.27E-01,6.70E-01,6.98E-01,6.73E-01,5.33E-01,1.80E-01,7.22E-03,1.57E-02,3.74E-01,2.82E-09,1.40E-13,1.10E-16,8.76E-17,7.46E-13,1.55E-13,1.37E-13,2.07E-11,5.22E-10,4.36E-14,3.93E-15,2.17E-13,1.06E-16,1.31E-14,9.90E-14,1.93E-13,3.98E-15,0,2.34E-12,2.22E-18,0.029326573,0.7211282,0.2365616,-0.408409,-0.17005363,0.21538119,0.13732256,-0.05977309,0.13276665,0.37548634
4.90E-01,3.53E-01,3.53E-01,6.31E-01,6.21E-01,5.91E-01,2.46E-01,7.89E-01,3.59E-01,2.93E-01,6.53E-01,2.34E-01,3.55E-01,3.04E-01,8.09E-02,1.53E-01,3.25E-01,8.46E-01,3.86E-02,1.75E-01,4.14E-13,3.08E-09,6.51E-14,4.05E-15,1.02E-10,2.41E-15,2.56E-09,1.14E-09,1.61E-11,3.88E-10,2.52E-13,1.77E-12,0,7.86E-14,2.82E-10,8.89E-11,1.58E-13,0,1.37E-09,0,-0.056457054,0.1884011,-0.1604064,0.04254148,0.1686983,-0.33730087,-0.3658446,-0.50019246,0.14357546,0.62201124
8.55E-01,5.44E-01,4.38E-01,1.49E-01,6.77E-01,7.56E-01,5.70E-01,7.20E-01,2.14E-01,8.78E-01,2.10E-04,5.67E-02,6.23E-01,2.77E-01,8.01E-02,1.61E-01,3.64E-02,4.07E-01,3.32E-01,6.31E-01,3.94E-12,2.50E-11,1.25E-14,6.22E-16,4.19E-12,7.02E-15,2.08E-11,1.67E-11,3.32E-10,5.71E-12,4.48E-11,8.17E-14,0,5.68E-12,2.41E-12,9.59E-13,3.96E-15,0,7.58E-12,0,-0.09859204,0.7596577,0.28009933,-0.16126254,-0.36794406,-0.10729465,-0.22879353,0.21358612,0.21066718,-0.13963352
